Times,MAIN_PNL_PX.1,MAIN_PNL_MX.1,MAIN_PNL_PY.1,MAIN_PNL_MY.1,MAIN_PNL_PZ.1,MAIN_PNL_MZ.1,MAIN_PNL_MY.20001
33320.,31.35823,-3.710327,-3.451831,-2.131331,-3.531082,-37.51512,-53.86672
33330.,31.35775,-3.711044,-3.452545,-2.132053,-3.531799,-37.51574,-53.86731
33340.,31.35727,-3.711761,-3.453259,-2.132774,-3.532515,-37.51636,-53.86789
33350.,31.3568,-3.712476,-3.453972,-2.133494,-3.53323,-37.51697,-53.86847
33360.,31.35632,-3.713192,-3.454685,-2.134213,-3.533945,-37.51759,-53.86906
33370.,31.35584,-3.713906,-3.455396,-2.134932,-3.534659,-37.5182,-53.86964
33380.,31.35536,-3.71462,-3.456107,-2.13565,-3.535372,-37.51882,-53.87022
33390.,31.35489,-3.715333,-3.456818,-2.136367,-3.536084,-37.51943,-53.8708
33400.,31.35441,-3.716045,-3.457527,-2.137084,-3.536796,-37.52004,-53.87138
33410.,31.35394,-3.716756,-3.458236,-2.137799,-3.537507,-37.52066,-53.87196
33420.,31.35346,-3.717467,-3.458944,-2.138515,-3.538217,-37.52127,-53.87254
33430.,31.35299,-3.718177,-3.459651,-2.139229,-3.538927,-37.52188,-53.87312
33440.,31.35251,-3.718887,-3.460358,-2.139942,-3.539636,-37.52249,-53.87369
33450.,31.35204,-3.719595,-3.461064,-2.140655,-3.540344,-37.5231,-53.87427
33460.,31.35157,-3.720303,-3.461769,-2.141368,-3.541051,-37.52371,-53.87485
33470.,31.3511,-3.72101,-3.462473,-2.142079,-3.541758,-37.52432,-53.87542
33480.,31.35062,-3.721717,-3.463177,-2.14279,-3.542464,-37.52492,-53.876
33490.,31.35015,-3.722423,-3.46388,-2.1435,-3.543169,-37.52553,-53.87657
33500.,31.34968,-3.723128,-3.464583,-2.144209,-3.543873,-37.52614,-53.87715
33510.,31.34921,-3.723832,-3.465284,-2.144917,-3.544577,-37.52674,-53.87772
33520.,31.34874,-3.724535,-3.465985,-2.145625,-3.54528,-37.52735,-53.87829
33530.,31.34827,-3.725238,-3.466685,-2.146332,-3.545983,-37.52795,-53.87887
33540.,31.3478,-3.725941,-3.467385,-2.147039,-3.546684,-37.52856,-53.87944
33550.,31.34733,-3.726642,-3.468083,-2.147744,-3.547385,-37.52916,-53.88001
33560.,31.34687,-3.727343,-3.468781,-2.148449,-3.548085,-37.52976,-53.88058
33570.,31.3464,-3.728043,-3.469479,-2.149154,-3.548785,-37.53037,-53.88115
33580.,31.34593,-3.728742,-3.470175,-2.149857,-3.549484,-37.53097,-53.88172
33590.,31.34546,-3.729441,-3.470871,-2.15056,-3.550182,-37.53157,-53.88229
33600.,31.345,-3.730139,-3.471567,-2.151262,-3.550879,-37.53217,-53.88286
33610.,31.34453,-3.730836,-3.472261,-2.151963,-3.551576,-37.53277,-53.88343
33620.,31.34407,-3.731532,-3.472955,-2.152664,-3.552272,-37.53337,-53.88399
33630.,31.3436,-3.732228,-3.473648,-2.153364,-3.552967,-37.53397,-53.88456
33640.,31.34314,-3.732923,-3.47434,-2.154063,-3.553661,-37.53457,-53.88512
33650.,31.34268,-3.733617,-3.475032,-2.154762,-3.554355,-37.53516,-53.88569
33660.,31.34221,-3.734311,-3.475723,-2.15546,-3.555048,-37.53576,-53.88626
33670.,31.34175,-3.735004,-3.476413,-2.156157,-3.555741,-37.53636,-53.88682
33680.,31.34129,-3.735696,-3.477103,-2.156853,-3.556433,-37.53695,-53.88738
33690.,31.34082,-3.736388,-3.477792,-2.157549,-3.557124,-37.53755,-53.88795
33700.,31.34036,-3.737079,-3.47848,-2.158244,-3.557814,-37.53814,-53.88851
33710.,31.3399,-3.737769,-3.479167,-2.158938,-3.558503,-37.53873,-53.88907
33720.,31.33944,-3.738458,-3.479854,-2.159632,-3.559192,-37.53933,-53.88963
33730.,31.33898,-3.739147,-3.48054,-2.160325,-3.559881,-37.53992,-53.89019
33740.,31.33852,-3.739835,-3.481226,-2.161017,-3.560568,-37.54051,-53.89075
33750.,31.33806,-3.740522,-3.48191,-2.161708,-3.561255,-37.5411,-53.89131
33760.,31.3376,-3.741209,-3.482594,-2.162399,-3.561941,-37.54169,-53.89187
33770.,31.33715,-3.741895,-3.483278,-2.163089,-3.562626,-37.54228,-53.89243
33780.,31.33669,-3.74258,-3.48396,-2.163778,-3.563311,-37.54287,-53.89299
33790.,31.33623,-3.743265,-3.484642,-2.164467,-3.563995,-37.54346,-53.89355
33800.,31.33578,-3.743948,-3.485323,-2.165155,-3.564678,-37.54405,-53.8941
33810.,31.33532,-3.744632,-3.486004,-2.165842,-3.565361,-37.54464,-53.89466
33820.,31.33486,-3.745314,-3.486684,-2.166529,-3.566043,-37.54523,-53.89522
33830.,31.33441,-3.745996,-3.487363,-2.167215,-3.566724,-37.54581,-53.89577
33840.,31.33395,-3.746677,-3.488041,-2.1679,-3.567405,-37.5464,-53.89632
33850.,31.3335,-3.747357,-3.488719,-2.168584,-3.568085,-37.54698,-53.89688
33860.,31.33304,-3.748037,-3.489396,-2.169268,-3.568764,-37.54757,-53.89743
33870.,31.33259,-3.748716,-3.490072,-2.169951,-3.569442,-37.54815,-53.89799
33880.,31.33214,-3.749394,-3.490748,-2.170633,-3.57012,-37.54874,-53.89854
33890.,31.33169,-3.750072,-3.491423,-2.171315,-3.570797,-37.54932,-53.89909
33900.,31.33123,-3.750749,-3.492097,-2.171996,-3.571474,-37.5499,-53.89964
33910.,31.33078,-3.751425,-3.492771,-2.172676,-3.572149,-37.55048,-53.90019
33920.,31.33033,-3.752101,-3.493444,-2.173356,-3.572824,-37.55107,-53.90074
33930.,31.32988,-3.752775,-3.494116,-2.174035,-3.573499,-37.55165,-53.90129
33940.,31.32943,-3.75345,-3.494788,-2.174713,-3.574172,-37.55223,-53.90184
33950.,31.32898,-3.754123,-3.495459,-2.175391,-3.574845,-37.55281,-53.90239
33960.,31.32853,-3.754796,-3.496129,-2.176068,-3.575518,-37.55339,-53.90294
33970.,31.32808,-3.755468,-3.496798,-2.176744,-3.576189,-37.55396,-53.90348
33980.,31.32763,-3.756139,-3.497467,-2.177419,-3.57686,-37.55454,-53.90403
33990.,31.32719,-3.75681,-3.498136,-2.178094,-3.57753,-37.55512,-53.90458
34000.,31.32674,-3.75748,-3.498803,-2.178768,-3.5782,-37.55569,-53.90512
34010.,31.32629,-3.75815,-3.49947,-2.179441,-3.578869,-37.55627,-53.90567
34020.,31.32584,-3.758818,-3.500136,-2.180114,-3.579537,-37.55685,-53.90621
34030.,31.3254,-3.759486,-3.500801,-2.180786,-3.580204,-37.55742,-53.90676
