Times,MAIN_PNL_PX.1,MAIN_PNL_MX.1,MAIN_PNL_PY.1,MAIN_PNL_MY.1,MAIN_PNL_PZ.1,MAIN_PNL_MZ.1,MAIN_PNL_MY.20001
9200.,3.890729,3.735031,3.862474,5.66044,36.36048,-31.12697,-47.5626
9210.,3.881745,3.726032,3.853494,5.651424,36.35423,-31.13473,-47.5699
9220.,3.872771,3.717044,3.844524,5.642418,36.34798,-31.14248,-47.57718
9230.,3.863807,3.708065,3.835564,5.633421,36.34173,-31.15023,-47.58446
9240.,3.854853,3.699097,3.826613,5.624435,36.3355,-31.15796,-47.59173
9250.,3.845908,3.690138,3.817672,5.615458,36.32927,-31.16569,-47.599
9260.,3.836974,3.681188,3.808741,5.606491,36.32305,-31.17341,-47.60625
9270.,3.828049,3.672249,3.79982,5.597534,36.31684,-31.18112,-47.6135
9280.,3.819134,3.663319,3.790908,5.588586,36.31063,-31.18882,-47.62074
9290.,3.810228,3.654399,3.782006,5.579649,36.30443,-31.19651,-47.62797
9300.,3.801332,3.645489,3.773114,5.570721,36.29824,-31.2042,-47.63519
9310.,3.792446,3.636589,3.764232,5.561803,36.29205,-31.21187,-47.64241
9320.,3.78357,3.627698,3.755359,5.552894,36.28587,-31.21954,-47.64962
9330.,3.774704,3.618817,3.746496,5.543996,36.2797,-31.2272,-47.65682
9340.,3.765847,3.609946,3.737643,5.535107,36.27353,-31.23485,-47.66401
9350.,3.757,3.601084,3.728799,5.526227,36.26738,-31.24249,-47.67119
9360.,3.748162,3.592232,3.719966,5.517358,36.26123,-31.25013,-47.67837
9370.,3.739334,3.58339,3.711141,5.508498,36.25508,-31.25775,-47.68554
9380.,3.730516,3.574558,3.702327,5.499648,36.24895,-31.26537,-47.6927
9390.,3.721707,3.565735,3.693522,5.490807,36.24282,-31.27298,-47.69985
9400.,3.712908,3.556921,3.684726,5.481976,36.23669,-31.28058,-47.707
9410.,3.704119,3.548118,3.67594,5.473155,36.23058,-31.28817,-47.71413
9420.,3.695339,3.539324,3.667164,5.464344,36.22447,-31.29576,-47.72126
9430.,3.686569,3.530539,3.658397,5.455542,36.21836,-31.30333,-47.72839
9440.,3.677808,3.521764,3.64964,5.446749,36.21227,-31.3109,-47.7355
9450.,3.669057,3.512999,3.640893,5.437966,36.20618,-31.31846,-47.74261
9460.,3.660316,3.504243,3.632155,5.429193,36.2001,-31.32601,-47.7497
9470.,3.651584,3.495497,3.623426,5.420429,36.19402,-31.33355,-47.75679
9480.,3.642861,3.48676,3.614708,5.411675,36.18796,-31.34108,-47.76388
9490.,3.634148,3.478033,3.605998,5.402931,36.1819,-31.34861,-47.77095
9500.,3.625445,3.469316,3.597298,5.394196,36.17584,-31.35613,-47.77802
